port_name,country,hazard,downtime
Acajutla,El Salvador,operational,0.04275525525525525
Agadir,Morocco,operational,0.5576201201201201
Ahus,Sweden,operational,0.024144144144144147
Aiyion,Greece,operational,0.4401651651651652
Ajman,United Arab Emirates,operational,0.050315315315315315
Akita-Funakawa Ko,Japan,operational,4.831981981981982
Al Burayqah,Libya,operational,0.661921921921922
Al Hamriyah LPG Terminal,United Arab Emirates,operational,0.0002702702702702703
Al Iskandariyh (Alexandria),Egypt,operational,0.0679054054054054
Al Jubayl,Saudi Arabia,operational,0.004684684684684685
Al Ladhiqiyah,Syria,operational,0.007117117117117118
Alesund,Norway,operational,0.03626126126126126
Algeciras,Spain,operational,0.3200560560560561
Alger,Algeria,operational,0.661996996996997
Aliaga,Turkey,operational,1.7258483483483482
Alicante,Spain,operational,0.02834084084084084
Almeria,Spain,operational,0.16204954954954956
Alofi,Niue,operational,0.2005855855855856
Altamira,Mexico,operational,0.08825825825825827
Alvika,Norway,operational,0.03626126126126126
Amsterdam,Netherlands,operational,0.045585585585585585
Amuay (Bahia De Amuay),Venezuela,operational,0.09644144144144144
Ancona,Italy,operational,0.27045045045045046
Andres (Andres LGN Terminal),Dominican Republic,operational,0.024992492492492493
Annaba,Algeria,operational,1.5478228228228228
Antalya,Turkey,operational,0.0766066066066066
Antisranana,Madagascar,operational,0.0016216216216216215
Antwerp,Belgium,operational,0.018055555555555554
Aomori Ko,Japan,operational,0.14662162162162162
Apia,Samoa,operational,0.12310810810810813
Apra Harbor,Guam,operational,0.5627927927927928
Aratu,Brazil,operational,0.00566066066066066
Argentia,Canada,operational,0.1857207207207207
Arrecife,Spain,operational,0.18135135135135136
Arzew El Djedid,Algeria,operational,0.6647597597597598
As Suways,Egypt,operational,11.64771021021021
Ashdod,Israel,operational,0.32202702702702707
Ashqelon,Israel,operational,1.6258558558558558
Aspropirgos,Greece,operational,1.5191066066066066
Auckland,New Zealand,operational,0.012792792792792794
Augusta,Italy,operational,0.05677177177177177
Avatiu,Cook Islands,operational,0.33256756756756756
Aveiro,Portugal,operational,9.925533033033032
Avonmouth,United Kingdom,operational,0.0008858858858858858
Az Zawiya,Libya,operational,7.863107607607607
Bahai De La Habana,Cuba,operational,0.5361936936936936
Bahia Quintero (Ventanas),Chile,operational,0.021756756756756757
Bahia San Vicente,Chile,operational,0.18684684684684683
Bajo Grande,Venezuela,operational,3.6330705705705704
Bakar,Croatia,operational,0.005668168168168168
Balboa,Panama,operational,0.0023123123123123123
Baltimore,U.S.A.,operational,0.14864864864864866
Baltiysk,Russia,operational,0.13987987987987988
Bandar Khomeyni,Iran,operational,0.00036036036036036037
Bandirma,Turkey,operational,0.4983858858858859
Banghazi,Libya,operational,0.9333258258258258
Banjul,Gambia,operational,1.1289114114114114
Banzart,Tunisia,operational,1.0100075075075075
Bar,Montenegro,operational,0.0047447447447447446
Barbor's Point,U.S.A.,operational,0.2594104104104104
Barcelona,Spain,operational,0.04360360360360361
Bari,Italy,operational,0.08927177177177177
Barry,United Kingdom,operational,0.0015315315315315315
Basseterre,Saint Kitts and Nevis,operational,0.1034064064064064
Basuo,China,operational,0.055765765765765765
Baton Rouge,U.S.A.,operational,2.6936336336336337
Batumi,Georgia,operational,0.0024324324324324323
Bay City,U.S.A.,operational,0.12177177177177177
Bayonne,France,operational,0.09759759759759759
Bayuquan,China,operational,0.03725225225225225
Beaumont,U.S.A.,operational,1.2805105105105103
Bedyansk,Ukraine,operational,0.29364864864864865
Beihai,China,operational,0.497972972972973
Bejaia,Algeria,operational,0.396493993993994
Belem,Brazil,operational,0.44596096096096094
Belize City,Belize,operational,0.025465465465465464
Benicia,U.S.A.,operational,1.7122297297297298
Berbera,Somalia,operational,0.028468468468468473
Big Creek,Belize,operational,0.12496246246246247
Bissau,Guinea-Bissau,operational,8.862087087087087
Bluff Harbor,New Zealand,operational,0.13337837837837838
Bohai Bay,China,operational,0.05630630630630631
Bonny,Nigeria,operational,0.0021546546546546545
Bordeaux,France,operational,0.41443693693693695
Boston,U.S.A.,operational,0.5209234234234233
Boston,United Kingdom,operational,0.00036036036036036037
Botany Bay,Australia,operational,0.08608108108108109
Botas,Turkey,operational,0.01382882882882883
Botas Natural Gas Terminal,Turkey,operational,0.03981981981981982
Brake,Germany,operational,0.011779279279279279
Bremen,Germany,operational,0.022207207207207206
Bremerhaven,Germany,operational,0.00021021021021021022
Bridgeport,U.S.A.,operational,0.15204204204204205
Bridgetown,Barbados,operational,0.0002702702702702703
Brindisi,Italy,operational,0.1706156156156156
Brisbane,Australia,operational,0.44013513513513514
Brofjorden,Sweden,operational,0.0017117117117117118
Broome,Australia,operational,0.002612612612612613
Brownsville,U.S.A.,operational,0.03438438438438438
Bruges,Belgium,operational,0.013183183183183182
Brunsbuttel Elbahafen,Germany,operational,0.006831831831831832
Brunswick,U.S.A.,operational,0.8695945945945946
Buenaventura,Colombia,operational,3.0030030030030036e-05
Buenos Aires,Argentina,operational,0.03963213213213213
Buffington,U.S.A.,operational,0.15077327327327325
Bukhta Vanino,Russia,operational,0.2568018018018018
Bukhta nagayeva (Nagadan),Russia,operational,0.3937837837837838
Bur Safago,Egypt,operational,5.6604579579579575
Bur Said (Port Said),Egypt,operational,0.032244744744744744
Burgas,Bulgaria,operational,0.03548048048048048
Burnie,Australia,operational,0.005
Burns Harbor,U.S.A.,operational,0.1262987987987988
Butinge Oil Terminal,Lithuania,operational,5.279181181181181
Cabanas,Cuba,operational,0.016103603603603602
Cadiz,Spain,operational,0.0908033033033033
Cagliari,Italy,operational,0.5335735735735735
Calabar,Nigeria,operational,1.449744744744745
Calais,France,operational,0.4076126126126126
Calumet Harbor,U.S.A.,operational,0.15077327327327325
Campana,Argentina,operational,0.7519594594594594
Canaport (St. John),Canada,operational,2.4414864864864865
Canaveral Harbor,U.S.A.,operational,0.14495495495495497
Cang Doosan Vina,Vietnam,operational,0.09518018018018018
Cap Haitien,Haiti,operational,0.14490990990990993
Cape Town,South Africa,operational,4.854189189189189
Cardiff,United Kingdom,operational,0.0015315315315315315
Cartagena,Colombia,operational,0.8630180180180179
Cartagena,Spain,operational,0.1250900900900901
Casablanca,Morocco,operational,1.0653003003003003
Castries,Saint Lucia,operational,0.00035285285285285286
Catania,Italy,operational,2.749249249249249
Cayo Moa Grande,Cuba,operational,4.5045045045045046e-05
Chan Bahar,Iran,operational,0.0038288288288288288
Chaozhou,China,operational,0.020540540540540542
Charco Azul,Panama,operational,0.010773273273273274
Charleston,U.S.A.,operational,2.1498573573573574
Charlestown,Saint Kitts and Nevis,operational,0.06585585585585585
Chatnam Docks,United Kingdom,operational,0.0012387387387387387
Chennai (Madras),India,operational,0.02725225225225225
Chester,U.S.A.,operational,0.5651876876876877
Chi-Lung,Taiwan,operational,0.3804054054054054
Chiba Ko,Japan,operational,0.0014414414414414415
Chittagong,Bangladesh,operational,0.10909909909909911
Chiwan,China,operational,0.03968468468468468
Cienfuegos,Cuba,operational,2.440045045045045
Cilacap,Indonesia,operational,0.01310810810810811
Civitavecchia,Italy,operational,0.2554954954954955
Clarkson,Canada,operational,0.001816816816816817
Cleveland,U.S.A.,operational,0.06944444444444445
Clifton Pier,Bahamas,operational,0.11711711711711711
Coatzacoalcos,Mexico,operational,1.3538963963963964
Colombo,Sri Lanka,operational,0.0014414414414414415
Colonia,Micronesia,operational,0.15130630630630632
Come By Chance Harbor,Canada,operational,0.125
Comodoro Rivadavia,Argentina,operational,0.17283783783783785
Conchan Oil Terminal,Peru,operational,1.1143693693693693
Corinto,Nicaragua,operational,0.05183183183183183
Cork,Ireland,operational,0.05162162162162163
Coronei,Chile,operational,0.632927927927928
Corpus Christi,U.S.A.,operational,0.03554054054054054
Covenas Offshore Term.,Colombia,operational,0.01346846846846847
Cueta,Spain,operational,0.32335585585585586
Cuxhaven,Germany,operational,0.026981981981981984
Da Nang,Vietnam,operational,0.08261261261261262
Daesan Hang,South Korea,operational,0.0002702702702702703
Dakar,Senegal,operational,0.0001276276276276276
Dalian,China,operational,0.011756756756756756
Damietta,Egypt,operational,0.37569819819819816
Damman,Saudi Arabia,operational,0.00018018018018018018
Dampier,Australia,operational,0.2946396396396397
Dandong,China,operational,0.02081081081081081
Davisville Depot,U.S.A.,operational,0.010030030030030031
Delfzijl,Netherlands,operational,0.005803303303303304
Delta Terminal,Turkey,operational,0.048063063063063065
Derince Burnu,Turkey,operational,0.13816066066066066
Dhamara Port,India,operational,0.040945945945945944
Dhekelia,Cyprus,operational,0.05034534534534534
Djen-Djen,Algeria,operational,3.1931006006006006
Djupivogur,Iceland,operational,3.866621621621622
Dos Bocas Terminal,Mexico,operational,2.556696696696697
Douala,Cameroon,operational,0.048911411411411414
Dover Harbor,United Kingdom,operational,0.6354954954954956
Drogheda,Ireland,operational,0.04450450450450451
Dubayy,United Arab Emirates,operational,0.0002702702702702703
Dublin,Ireland,operational,0.0740990990990991
Dudinka,Russia,operational,1.3186936936936937
Dunkerque Port Ouest,France,operational,0.017702702702702702
Durban,South Africa,operational,0.012582582582582583
Durres,Albania,operational,0.0007507507507507507
EL Segundo,U.S.A.,operational,0.37873123123123126
East London,South Africa,operational,0.4009459459459459
Eemshaven,Netherlands,operational,0.8311711711711711
El Grao,Spain,operational,0.026283783783783782
El Jorf Lasfar,Morocco,operational,2.403678678678679
El Palito,Venezuela,operational,0.018445945945945945
El-Adabiya,Egypt,operational,11.64771021021021
Elevsis,Greece,operational,1.5191066066066066
Emden,Germany,operational,0.007004504504504504
Empire,U.S.A.,operational,0.011531531531531532
Ensenada,Mexico,operational,0.45375375375375376
Eregli,Turkey,operational,0.016554054054054055
Esbjerg,Denmark,operational,0.04657657657657658
Esperance,Australia,operational,0.13936936936936936
Europa Point,Gibraltar,operational,0.023783783783783784
Everett,U.S.A.,operational,0.007515015015015015
Ez Zueitina,Libya,operational,2.1377627627627627
Falkenberg,Sweden,operational,0.00026276276276276277
Falmouth,Jamaica,operational,0.052680180180180176
Falmouth Harbour,United Kingdom,operational,0.38545045045045045
Famagusta,Turkey,operational,0.07551051051051051
Fang-Cheng,China,operational,0.04689189189189189
Faradofay,Madagascar,operational,0.01954954954954955
Fawley Marine Terminal,United Kingdom,operational,0.013243243243243245
Felixstow,United Kingdom,operational,0.021306306306306307
Ferrol,Spain,operational,0.022822822822822823
Figueira Da Foz,Portugal,operational,5.728663663663664
Finnart Oil Terminal,United Kingdom,operational,0.3158108108108108
Floro,Norway,operational,6.475765765765766
Fos,France,operational,1.0891741741741743
Founchon,U.S.A.,operational,0.09426426426426426
Fredericia,Denmark,operational,0.002117117117117117
Frederikshavn,Denmark,operational,0.27734234234234234
Fredrikstad,Norway,operational,0.7338288288288288
Freeport,Bahamas,operational,0.2526576576576577
Freeport,U.S.A.,operational,0.236006006006006
Freeriksvaerk,Denmark,operational,0.09297297297297297
Fremantle,Australia,operational,3.798738738738739
Fujayrah Harbor,United Arab Emirates,operational,0.001081081081081081
Fukui Ko,Japan,operational,3.7973443443443444
Funabashi,Japan,operational,0.32675675675675675
Funafuti Atoll,Tuvalu,operational,0.05698198198198198
Funchal,Portugal,operational,0.013243243243243245
Furku,Finland,operational,0.010135135135135136
Fushiki-Toyama,Japan,operational,0.46369369369369373
Fuzhou,China,operational,0.18504504504504507
Gabes,Tunisia,operational,3.813746246246246
Galveston,U.S.A.,operational,0.036974474474474474
Galway,Ireland,operational,0.0032882882882882885
Gary,U.S.A.,operational,0.21717717717717716
Gavan Vysotsk,Russia,operational,0.0016216216216216215
Gavle,Sweden,operational,0.002102102102102102
Gdansk,Poland,operational,0.018078078078078076
Gdynia,Poland,operational,0.0011711711711711714
Gebig,Brazil,operational,0.9917042042042042
Gela,Italy,operational,0.22090090090090092
Gemlik,Turkey,operational,0.011824324324324325
Genova,Italy,operational,0.4714414414414414
Georgetown,Bahamas,operational,0.12752252252252252
Georgetown,Cayman Islands,operational,0.08265765765765766
Geraldton,Australia,operational,0.006396396396396396
Ghazaquet,Algeria,operational,0.7592717717717717
Ghent,Belgium,operational,0.020135135135135134
Gioia Tauro,Italy,operational,0.2641216216216216
Gisborne,New Zealand,operational,3.7282432432432433
Glasgow,United Kingdom,operational,0.5632882882882883
Golcuk Burnu,Turkey,operational,0.13816066066066066
Gomen,New Caledonia,operational,0.08635135135135134
Goole,United Kingdom,operational,9.009009009009009e-05
Goose Bay,Canada,operational,0.0018993993993993996
Gorgon LNG,Australia,operational,0.121981981981982
Goteborg,Sweden,operational,0.015855855855855857
Gourd Shanzui,China,operational,0.506936936936937
Gove,Australia,operational,0.023558558558558557
Grand Haven,U.S.A.,operational,0.006561561561561562
Grand Turk,Turks and Caicos Islands,operational,0.15198198198198198
Gravesend,United Kingdom,operational,0.0012387387387387387
Great Yarmouth,United Kingdom,operational,0.2555855855855856
Green Bay,U.S.A.,operational,0.17787537537537537
Grenaa Havn,Denmark,operational,0.38995495495495497
Grimsby,United Kingdom,operational,0.002657657657657658
Guaiba Island Terminal,Brazil,operational,0.07096846846846847
Guangxi Beibu Gulf Port,China,operational,0.0006306306306306306
Guayaquil,Ecuador,operational,0.0029204204204204207
Guaymas,Mexico,operational,13.353858858858858
Gulfport,U.S.A.,operational,0.04921921921921922
Gulluk,Turkey,operational,0.7612237237237237
Hachinohe Ko,Japan,operational,1.7269819819819818
Hai Phong,Vietnam,operational,0.2004054054054054
Haifa,Israel,operational,0.0008108108108108108
Haifeng power,China,operational,0.0008108108108108108
Haikou,China,operational,0.016486486486486488
Haimen,China,operational,0.35815315315315316
Hakata,Japan,operational,0.208018018018018
Hakodate Ko,Japan,operational,0.0318018018018018
Halden,Norway,operational,0.5155855855855855
Halmstad,Sweden,operational,0.08068318318318318
Hamada Ko,Japan,operational,0.09707207207207207
Hamburg,Germany,operational,0.0300975975975976
Hamilton,Canada,operational,0.015803303303303304
Hammerfest,Norway,operational,0.1675225225225225
Hanko,Finland,operational,0.5613063063063063
Harbor Yeweiju,China,operational,0.5077027027027027
Harlingen,Netherlands,operational,0.5949099099099099
Harmac,Canada,operational,3.0030030030030036e-05
Haydarpasa,Turkey,operational,0.005105105105105105
Haypoint,Australia,operational,0.006576576576576577
Helsingborg,Sweden,operational,0.12684684684684686
Heysham,United Kingdom,operational,0.24576576576576575
Hilo,U.S.A.,operational,0.03121621621621622
Hirtshals,Denmark,operational,0.009954954954954956
Hitachi,Japan,operational,1.4923873873873874
Hobro,Denmark,operational,0.0011711711711711714
Homikawa,Japan,operational,1.8682432432432432
Hon Gai,Vietnam,operational,0.17301801801801803
Hong Kong,Hong Kong,operational,0.009594594594594594
Honolulu,U.S.A.,operational,0.031306306306306306
Hopa,Turkey,operational,0.03157657657657657
Horta,Portugal,operational,2.5781981981981983
Hososhima Ko,Japan,operational,0.03585585585585586
Houston,U.S.A.,operational,3.3166816816816818
Hua-Lien Kang,Taiwan,operational,0.5881531531531532
Huelva,Spain,operational,4.251448948948949
Huizhou,China,operational,0.37085585585585584
Husum,Germany,operational,0.04694444444444445
Husum,Sweden,operational,0.02725225225225225
Ijmuiden,Netherlands,operational,0.7876576576576576
Illichivsk,Ukraine,operational,0.0416066066066066
Imatra,Finland,operational,0.000975975975975976
Imbituba,Brazil,operational,0.03325075075075075
Immingham,United Kingdom,operational,0.0029729729729729734
Inchon,South Korea,operational,0.0322972972972973
Indiana Harbor,U.S.A.,operational,0.15077327327327325
Inkoo,Finland,operational,0.012207207207207207
Ipswich,United Kingdom,operational,0.014909909909909912
Iquique,Chile,operational,0.0023423423423423427
Iraklion,Greece,operational,1.038626126126126
Ishikari Bay New Port,Japan,operational,2.165855855855856
Ishinomaki Ko,Japan,operational,0.044864864864864865
Istanbul,Turkey,operational,0.005105105105105105
Itajai,Brazil,operational,0.009219219219219218
Izhevskoye,Russia,operational,0.01774774774774775
Izmir,Turkey,operational,3.6485885885885887
JSW Jaigad Port Limited,India,operational,0.0015315315315315315
Jacksonville,U.S.A.,operational,0.4698348348348348
Jinzhou Wan,China,operational,0.004864864864864865
Jose Terminal,Venezuela,operational,5.100217717717718
Joutseno,Finland,operational,0.0006306306306306307
Ju Aymah LPG Terminal,Saudi Arabia,operational,0.12851351351351353
Kaba Burnu,Turkey,operational,0.258506006006006
Kakinada Bay,India,operational,0.027972972972972972
Kaliningrad,Russia,operational,0.01144144144144144
Kalundborg,Denmark,operational,0.28518018018018015
Kamaishi Ko,Japan,operational,1.5600450450450452
Kamarajar Port,India,operational,0.005225225225225226
Kamsar,Guinea,operational,6.0197972972972975
Kanazawa,Japan,operational,3.518378378378378
Kanda,Japan,operational,0.008153153153153153
Kandla,India,operational,0.0017117117117117118
Kao Hsiung,Taiwan,operational,0.5892342342342343
Karabiga,Turkey,operational,0.01975975975975976
Karatsu,Japan,operational,0.06490990990990991
Karlshamn,Sweden,operational,0.037792792792792795
Karsto,Norway,operational,0.0058108108108108104
Kashima Ko,Japan,operational,0.1822972972972973
Kaukas,Finland,operational,0.0007057057057057057
Kavala,Greece,operational,0.008948948948948949
Kavkaz Oil Terminal,Russia,operational,0.9900900900900901
Kawasaki Ko,Japan,operational,0.9590990990990991
Kerch,Ukraine,operational,0.3303153153153153
Khawr Fakkan,United Arab Emirates,operational,0.001081081081081081
Khoms,Libya,operational,0.3981831831831832
Kiel,Germany,operational,0.003911411411411412
King's Lynn,United Kingdom,operational,0.0012612612612612614
Kingston,Jamaica,operational,0.0022522522522522522
Kingston Upon Hull,United Kingdom,operational,0.0029729729729729734
Kinuura Ko,Japan,operational,0.19774774774774775
Kisarazu Ko,Japan,operational,4.18045045045045
Klaipeda,Lithuania,operational,0.08912162162162163
Kobenhavn,Denmark,operational,0.004189189189189189
Kochi Ko,Japan,operational,0.22274774774774775
Koge,Denmark,operational,0.01626126126126126
Koko,Nigeria,operational,1.8931006006006006
Kolding,Denmark,operational,0.00018018018018018018
Komatsushima,Japan,operational,1.27
Koolan,Australia,operational,0.014009009009009008
Koper,Slovenia,operational,0.021276276276276276
Korsakov,Russia,operational,0.48139639639639636
Krishnapatnam Port,India,operational,0.013873873873873873
Kulevi Oil Terminal,Georgia,operational,0.01743243243243243
Kunsan,South Korea,operational,0.49216216216216213
Kushiro Ko,Japan,operational,1.269954954954955
Kwajalein,Marshall Islands,operational,0.012882882882882885
La Baie (Port Alfred),Canada,operational,0.002545045045045045
La Coruna,Spain,operational,8.26427177177177
La Guaira,Venezuela,operational,0.08267267267267267
La Libertad,Ecuador,operational,0.004114114114114114
La Pallice,France,operational,0.012402402402402403
La Plata,Argentina,operational,0.018723723723723724
La Spezia,Italy,operational,0.00018018018018018018
Lagos,Nigeria,operational,0.06947447447447447
Lake Charles,U.S.A.,operational,2.2523648648648646
Larnaca,Cyprus,operational,0.8430855855855856
Larvik,Norway,operational,1.0667117117117118
Las Palmas,Spain,operational,0.1741891891891892
Lautoka Harbor,Fiji,operational,0.005765765765765766
Lazaro Cardenas,Mexico,operational,0.1975895895895896
Le Legue,France,operational,0.0034759759759759763
Lele Harbor,Micronesia,operational,0.004864864864864865
Lerwick,United Kingdom,operational,7.816576576576577
Les Sables D' Olonne,France,operational,0.09108108108108108
Levuka,Fiji,operational,0.1351801801801802
Lianyungang,China,operational,0.00045045045045045046
Liepaja,Latvia,operational,1.1413513513513514
Limassol,Cyprus,operational,0.5640690690690691
Linden,Guyana,operational,0.33901651651651654
Lirquen,Chile,operational,0.011966966966966967
Lisboa,Portugal,operational,0.01301051051051051
Liverpool,United Kingdom,operational,0.05738738738738739
Livorno,Italy,operational,0.45599099099099105
Lome,Toga,operational,0.30680930930930933
London,United Kingdom,operational,0.005397897897897898
London Gateway,United Kingdom,operational,0.07114864864864864
Longkou Gang,China,operational,0.02112612612612613
Longyan Port,China,operational,0.34662162162162163
Lorient,France,operational,0.07148648648648648
Los Angeles,U.S.A.,operational,0.06716216216216217
Luanda,Angola,operational,0.21293543543543542
Lubeck-Travemunde,Germany,operational,0.006043543543543544
Luganville,Vanuatu,operational,0.016891891891891893
Lulea,Sweden,operational,0.015315315315315315
Lumut,Brunei,operational,0.018783783783783783
Macae,Brazil,operational,0.0015015015015015015
Macau,Macau,operational,0.06896396396396397
Mackay,Australia,operational,0.0881981981981982
Madre De Deus,Brazil,operational,0.04872372372372372
Magdalla,India,operational,0.002162162162162162
Mailiao,Taiwan,operational,0.14342342342342343
Majuro Atoll,Marshall Islands,operational,0.027522522522522522
Malaga,Spain,operational,0.20155405405405405
Malai,Fiji,operational,0.008513513513513513
Malakal Harbor,Palau,operational,0.051126126126126124
Male,Maldives,operational,0.05905405405405406
Malmo,Sweden,operational,0.00036036036036036037
Malongo,Angola,operational,0.001036036036036036
Maloy,Norway,operational,0.3626576576576576
Manaus,Brazil,operational,0.7772147147147147
Manila,Philippines,operational,0.011711711711711712
Manta,Ecuador,operational,0.0021996996996996995
Mantyluoto,Finland,operational,0.045495495495495496
Manzanillo,Mexico,operational,0.07883633633633634
Manzanillo,Panama,operational,0.001951951951951952
Maputo,Mozambique,operational,0.6601051051051051
Maracaibo,Venezuela,operational,12.395397897897897
Mariel,Cuba,operational,0.237515015015015
Marin,Spain,operational,16.125555555555554
Marina Di Carrara,Italy,operational,0.2785585585585586
Mariupol,Ukraine,operational,0.09346846846846847
Markenes,Norway,operational,7.4480180180180175
Marsa Sabratah,Libya,operational,1.1573973973973974
Marsaxlokk,Malta,operational,0.7087837837837838
Marseille,France,operational,4.19493993993994
Marsh Harbor,Bahamas,operational,0.20301801801801803
Matanzas,Cuba,operational,0.09285285285285286
Matthew Town,Bahamas,operational,0.12765765765765766
Mazatlan,Mexico,operational,0.00045795795795795796
Medway,United Kingdom,operational,0.009189189189189189
Medway City,United Kingdom,operational,0.0012387387387387387
Menominee,U.S.A.,operational,0.014204204204204205
Mersa Sfax,Tunisia,operational,1.3343018018018018
Mersa Tobruq,Libya,operational,0.5313738738738739
Miami,U.S.A.,operational,0.029196696696696698
Milazzo,Italy,operational,0.027882882882882883
Milford Haven,United Kingdom,operational,1.3905405405405404
Milwaukee,U.S.A.,operational,0.09433933933933934
Mina Qabus,Oman,operational,0.02153153153153153
Mina Tarabulus (Tripoli),Libya,operational,0.4180705705705705
Misratah,Libya,operational,0.32785285285285287
Mobile,U.S.A.,operational,1.049481981981982
Moen,Micronesia,operational,0.08108108108108109
Mohammedia,Morocco,operational,0.018003003003003004
Monfalcone,Italy,operational,0.015015015015015015
Mongstad,Norway,operational,6.547072072072072
Monopoli,Italy,operational,0.18871621621621623
Montego Bay,Jamaica,operational,0.0253003003003003
Montevideo,Uruguay,operational,0.25189189189189193
Montoir,France,operational,0.11794294294294294
Montreal,Canada,operational,0.043055555555555555
Morehead City,U.S.A.,operational,0.049894894894894896
Moss,Sweden,operational,0.7308408408408409
Mostaganem,Algeria,operational,0.3351876876876877
Motril,Spain,operational,0.03078078078078078
Mundra,India,operational,0.017027027027027027
Murmansk,Russia,operational,0.002162162162162162
Muroran Ko,Japan,operational,0.03698198198198198
Mykolayiv,Ukraine,operational,0.5168693693693693
Nagasaki,Japan,operational,0.6843693693693694
Nagoya Ko,Japan,operational,1.0172072072072071
Namibe,Angola,operational,1.828108108108108
Nantes,France,operational,0.07890390390390391
Naoetsu Ko,Japan,operational,0.511936936936937
Napier,New Zealand,operational,0.014684684684684686
Napoli,Italy,operational,0.016756756756756756
Nassau,Bahamas,operational,0.20202702702702702
Ndora,Solomon Islands,operational,0.0011711711711711714
Neiafu,Tonga,operational,0.15279279279279281
Nelson,New Zealand,operational,0.43716216216216214
Nemrut Limani Bay,Turkey,operational,1.7275600600600602
Nepoui,New Caledonia,operational,1.2863063063063063
New Haven,U.S.A.,operational,0.48782282282282285
New Holland,United Kingdom,operational,1.9034684684684686
New Mangalore,India,operational,0.031036036036036038
New Orleans,U.S.A.,operational,0.5277402402402402
New Plymouth,New Zealand,operational,0.09225225225225225
New Westminster,Canada,operational,0.008190690690690691
New York-New Jersey,U.S.A.,operational,0.32044294294294295
Newcastle,Australia,operational,0.05518018018018018
Newport News,U.S.A.,operational,1.1550525525525526
Nghe Tinh,Vietnam,operational,0.000990990990990991
Nice,France,operational,0.0014714714714714715
Nicholls Town,Bahamas,operational,0.24571471471471473
Niigata Ko,Japan,operational,0.6725675675675675
Ningbo,China,operational,0.06103603603603604
Norfolk,U.S.A.,operational,0.7806756756756756
Norrkoping,Sweden,operational,0.00014264264264264264
North Ain Sukhna Port,Egypt,operational,4.596433933933934
Noshiro Ko,Japan,operational,6.5405855855855854
Nouadhibou,Mauritania,operational,0.005525525525525526
Nouakchott,Mauritania,operational,6.78722972972973
Noumea,New Caledonia,operational,0.002207207207207207
Novorossiysk,Russia,operational,0.06495495495495496
Nuevitas Bay,Cuba,operational,1.9683558558558558
Nuku Alofa,Tonga,operational,0.20459459459459461
Nyborg,Denmark,operational,0.005315315315315316
Nynashamn,Sweden,operational,0.00045045045045045046
Oakland,U.S.A.,operational,1.0278153153153153
Ocho Rios,Jamaica,operational,0.005037537537537538
Odense,Denmark,operational,0.0031981981981981985
Odesa,Ukraine,operational,0.2504129129129129
Ofunato,Japan,operational,0.029054054054054056
Oil terminal Agioi,Greece,operational,0.2125900900900901
Oita Ko,Japan,operational,0.15648648648648647
Olbia,Italy,operational,0.06396396396396396
Omisalj,Croatia,operational,0.005668168168168168
Onahama Ko,Japan,operational,1.9832882882882883
Onne,Nigeria,operational,0.9514264264264264
Onodo,Japan,operational,0.07126126126126126
Onslow,Australia,operational,0.07536036036036037
Oostende,Belgium,operational,0.08846846846846848
Oran,Algeria,operational,0.20393393393393394
Ormoc,Philippines,operational,0.0008108108108108108
Ormos Aliveriou,Greece,operational,0.28683933933933936
Ortona,Italy,operational,1.4455855855855855
Oskarshamn,Sweden,operational,0.00010510510510510511
Otago,New Zealand,operational,0.023063063063063063
Otaru Ko,Japan,operational,0.0016216216216216215
Paagoumene,New Caledonia,operational,0.15166666666666667
Paarden Baai - (Orangestad),Aruba,operational,9.009009009009009e-05
Pago Pago Harbor,American Samoa,operational,0.1490990990990991
Paita,Peru,operational,0.4616366366366366
Palm Beach,U.S.A.,operational,0.025855855855855855
Palmeira,Cape Verde,operational,0.004234234234234234
Palua,Venezuela,operational,5.722042042042042
Panama City,U.S.A.,operational,0.0707957957957958
Papeete,French Polynesia,operational,0.13923423423423423
Paradip,India,operational,0.0327927927927928
Paramarico,Suriname,operational,0.69753003003003
Paranagua,Brazil,operational,0.1265915915915916
Parnu,Estonia,operational,0.001328828828828829
Pascagoula,U.S.A.,operational,0.35542792792792793
Patrai,Greece,operational,0.478003003003003
PelabuhanRatuCoalPowerPlant,Indonesia,operational,0.0008108108108108108
Penglai,China,operational,0.41035635635635637
Pepillo Salcedo,Dominican Republic,operational,0.21186936936936934
Peterhead,United Kingdom,operational,1.8641891891891893
Petrapavlovsk,Russia,operational,0.02364864864864865
Philadelphia,U.S.A.,operational,0.5878078078078078
Pichilingue,Mexico,operational,0.04614114114114114
Picton,New Zealand,operational,0.005765765765765766
Pipavav Bandar,India,operational,0.06716216216216217
Piraievs,Greece,operational,1.5191066066066066
Ploce,Croatia,operational,0.30843843843843843
Plymouth,United Kingdom,operational,0.3032882882882883
Pohang,South Korea,operational,0.16545045045045045
Point Lisa Port,Trinidad and Tobago,operational,0.0002702702702702703
Point Murat,Australia,operational,0.019864864864864867
Point Richmond,U.S.A.,operational,0.021711711711711712
Ponta Delgada,Portugal,operational,1.0098158158158157
Poole Harbour,United Kingdom,operational,1.0191441441441442
Pornpei Harbor,Micronesia,operational,0.009684684684684685
Port Angeles,Canada,operational,0.0013513513513513514
Port Aransas,U.S.A.,operational,0.037222222222222226
Port Arthur,U.S.A.,operational,1.2661411411411412
Port Au Prince,Haiti,operational,0.007785285285285286
Port Aux Basques,Canada,operational,2.034009009009009
Port Bayside NB,Canada,operational,0.6382132132132132
